Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
0	Gen0_Mut0_ID22	952	Killed	1	1	952	952	1550	8.0309	1.4984	29.1999	0.2395	32.1514	15.9366	-9.0541	28.2015	40.1823	14.4382	13.358	46.9187	0.359317411	0.495673594	0.136356183	19.jpg	290.5387	329.966	0	horizontal	0	0	-	-	-	0.08	0.2	0.68	0.96	0.48	0.72	0.56	0.72	0.16	0.4	0.88	0.24	0.32	0.28	0.96	0.08	0.48	0.84	0.44	0.76	0.88	0.96	0.48	0.84	0.08	0.04	0.52	0.96	0.2	0.8	0.68	0.68	0.12	0.08	0.28	0.92	0.96	40.18919053	13.34476104	46.92124396	14.44640729	26.38512673	13.24008328	32.15141871	-9.0540425	28.2015167	15.93662974	15.10380759	14.0133107	38.16189899	-13.21057271	31.69919444	17.74374685	14.31669479	12.84117968	0.258827553	0.194137995	0.244926319
0	Gen0_Mut0_ID4	780	Survived	2	2	780	780	1271	24.6091	16.4679	30.5044	0.1486	35.152	13.7002	-19.9487	34.7499	59.7611	30.1681	-4.8623	8.2373	0.504811658	0.389741693	0.115069965	20.jpg	774.1866	735.4116	0	none	0	0	-	-	-	0.52	0.96	0.52	0.6	0.4	0.28	0.44	0.64	0.6	0.64	0.84	0.88	0.92	0.88	0.2	0.84	0.28	0.32	0.12	0.48	0.56	0.48	0.64	0.56	0.76	0.44	0.16	0.8	0.16	0.2	0.24	0.96	0.36	0.6	0.52	0.4	0.6	59.75808532	-4.85294095	8.236797626	30.16796271	2.342247757	6.323012554	35.15205417	-19.94865007	34.74986636	13.7001716	10.42929482	11.60661732	39.68088275	-15.36735394	33.98030609	16.69753362	13.86335392	12.54434103	0.173069431	0.165914145	0.121517545
0	Gen0_Mut0_ID1	1177	Killed	3	3	1177	518	1177	32.1658	7.8591	3.7265	0.1533	42.9614	15.4759	-20.773	38.3689	75.1272	23.335	-20.0249	34.7183	0.310606545	0.360228019	0.049621474	12.jpg	1197.8582	473.5774	0	none	0	0	-	-	-	0.2	0.04	0.72	0.28	0.44	0.48	0.36	0.16	0.56	0.96	0.92	0.92	0.64	0.2	0.68	0.48	0.56	0.4	0.92	0.52	0.44	0.08	0.08	0.6	0.88	0.24	0.92	0.52	0.44	0.08	0.8	0.76	0.64	0.4	0.72	0.56	0.24	75.1309249	-20.02390407	34.71810128	23.33305165	18.08889494	19.19105114	42.96136556	-20.77300722	38.36891998	15.47584164	11.91898012	11.33030452	43.65549284	-14.47852701	36.04937915	16.48641485	13.53852627	12.27308122	0.167509849	0.219444361	0.223095362
0	Gen0_Mut0_ID21	637	Killed	4	4	637	637	1104	25.8757	8.5146	25.9435	0.1795	40.3373	16.3256	-16.7546	32.4596	66.213	24.8402	-27.5357	8.8623	0.375155936	0.404727138	0.029571202	23.jpg	931.4869	222.9791	0	none	0	0	-	-	-	0.96	0.56	0.36	0.4	0.52	0.84	0.6	0.84	0.96	0.84	0.76	0.16	0.52	0.6	0.56	0.32	0.8	0.92	0.84	0.16	0.28	0.56	0.04	0.08	0.52	0.6	0.32	0.32	0.4	0.76	0.6	0.56	0.16	0.96	0.2	0.96	0.48	66.21326423	-27.54861176	8.871803964	24.83701065	15.85449269	6.29667449	40.33729342	-16.75460761	32.45961166	16.32563065	12.53598262	11.24221136	44.29572456	-15.96192492	33.13796382	17.91951312	13.32406517	11.7137474	0.198543541	0.209173095	0.123410089
0	Gen0_Mut0_ID11	649	Killed	5	5	649	649	1165	36.2219	6.0754	29.799	0.1711	33.5093	13.6562	-1.018	25.1768	69.7312	19.7316	-30.5681	21.3337	0.282966592	0.407534625	0.124568033	17.jpg	786.625	189.4779	0	horizontal	0	0	-	-	-	0.56	0.68	0.24	0.44	0.08	0.64	0.4	0.52	0.88	0.28	0.36	0.44	0.08	0.92	0.72	0.6	0.84	0.68	0.8	0.04	0.48	0.72	0.4	0.2	0.04	0.76	0.56	0.48	0.56	0.6	0.32	0.6	0.92	0.92	0.88	0.24	0.08	69.7340618	-30.5747328	21.33312936	19.72236683	27.07616525	8.510556456	33.50935977	-1.018074847	25.17684292	13.65623492	13.00878097	12.76514448	38.03491522	-14.45565144	30.90009322	16.2789679	13.90968648	11.48996833	0.190408774	0.212083438	0.277808805
0	Gen0_Mut0_ID7	2526	Killed	6	6	2526	465	2526	30.5769	0.3632	12.8266	0.2204	44.4795	19.4344	5.1764	26.6599	75.0564	19.0712	15.1616	34.7109	0.25409159	0.436929372	0.182837782	1.jpg	609.9657	216.554	0	none	0	0	-	-	-	0.36	0.6	0.76	0.04	0.88	0.8	0.92	0.6	0.12	0.24	0.16	0.96	0.36	0.56	0.76	0.4	0.6	0.72	0.88	0.64	0.68	0.16	0.28	0.8	0.4	0.92	0.48	0.24	0.24	0.84	0.48	0.88	0.88	0.84	0.56	0.6	0.88	75.0508679	15.17440728	34.71875736	19.07064694	16.64705951	11.22655157	44.47949922	5.176471215	26.65994219	19.43438889	9.659303937	9.68020905	42.22498672	-7.153309799	31.13553497	19.17567018	15.15787738	14.10760742	0.239533514	0.335925263	0.343362075
0	Gen0_Mut0_ID0	757	Killed	7	7	757	757	1345	16.7474	9.1361	30.9437	0.1718	39.8468	16.5212	-10.2192	31.1777	23.0994	7.3851	12.5405	10.2132	0.319709603	0.414617987	0.094908384	6.jpg	409.0133	364.6107	0	none	0	0	-	-	-	0.48	0.08	0.4	0.16	0.24	0.6	0.04	0.56	0.2	0.2	0.4	0.84	0.48	0.04	0.04	0.52	0.16	0.76	0.2	0.72	0.12	0.32	0.68	0.72	0.24	0.28	0.28	0.36	0.36	0.72	0.4	0.8	0.32	0.68	0.48	0.68	0.28	23.0947946	12.56551282	10.18649024	7.389714982	17.15574664	13.30217346	39.8468478	-10.21920571	31.17774165	16.52116446	12.79142625	11.151796	44.76437359	-10.60258237	34.21683909	17.98713033	15.3411129	12.28995699	0.177949389	0.09545422	0.135148652
0	Gen0_Mut0_ID12	2586	Survived	8	8	2586	2586	3100	16.7733	11.0188	25.9031	0.3365	46.0865	20.3949	-7.5084	30.0126	62.8598	9.3761	-22.6654	51.0182	0.149158922	0.442535233	0.293376311	4.jpg	808.1582	636.967	0	horizontal	0	0	-	-	-	0.88	0.16	0.84	0.72	0.68	0.08	0.76	0.44	0.64	0.6	0.6	0.2	0.76	0.72	0.92	0.92	0.2	0.04	0.64	0.84	0.6	0.68	0.32	0.92	0.36	0.16	0.4	0.6	0.64	0.56	0.56	0.84	0.72	0.28	0.24	0.44	0.76	62.85758678	-22.6690919	51.02505293	9.37593547	11.11203377	8.233557713	46.08646858	-7.50835302	30.01266876	20.39488363	13.57726008	11.62361077	41.90623634	-10.99561119	31.76654944	17.45043444	14.80769082	12.36894184	0.344344281	0.276398593	0.237495062
0	Gen0_Mut0_ID15	730	Killed	9	9	730	730	1280	3.469	6.7892	46.5257	0.3307	49.0555	16.4318	-18.8384	39.5363	45.5865	23.221	18.74	12.1044	0.50938326	0.33496346	0.174419801	13.jpg	427.7369	465.1414	0	horizontal	0	0	-	-	-	0.84	0.48	0.44	0.24	0.6	0.56	0.32	0.68	0.84	0.32	0.8	0.12	0.44	0.12	0.4	0.68	0.72	0.16	0.24	0.68	0.2	0.84	0.56	0.44	0.16	0.96	0.04	0.84	0.76	0.04	0.96	0.24	0.6	0.44	0.76	0.72	0.36	45.58106637	18.75935797	12.08406026	23.2155021	3.817931659	6.523688596	49.05553354	-18.83844047	39.53632275	16.43180986	11.62468332	11.59382436	45.92931316	-15.48405318	36.56985734	16.86969246	13.32382657	12.3891029	0.341350951	0.092533421	0.122497049
0	Gen0_Mut0_ID16	1153	Killed	10	10	1153	1153	1623	10.6965	11.4454	20.5417	0.2271	35.3716	17.4647	-13.1378	29.5478	24.6751	28.9101	-1.7618	12.4438	1.17163051	0.493749223	0.677881288	9.jpg	315.1247	307.7138	0	horizontal	0	0	-	-	-	0.4	0.36	0.04	0.08	0.92	0.68	0.08	0.28	0.32	0.68	0.52	0.56	0.28	0.24	0.24	0.44	0.24	0.08	0.04	0.44	0.16	0.6	0.84	0.28	0.72	0.2	0.88	0.08	0.48	0.44	0.12	0.64	0.96	0.52	0.96	0.76	0.04	24.67927503	-1.768988581	12.46328589	28.9181011	17.58120088	18.41005036	35.37159279	-13.13776424	29.54780798	17.46467726	14.9121289	14.07814969	39.73494427	-13.52994732	32.63653954	18.99334291	16.24843282	14.71809507	0.241518298	0.283241422	0.214538678
