Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
9	Gen9_Mut0_ID13	9934	Survived	237	21	9934	7590	9934	6.9478	9.1562	10.1234	0.375	52.3213	19.5289	-2.5798	26.005	59.2691	10.3727	-12.0548	29.5698	0.17501025	0.373249518	0.198239268	3.jpg	3.3198	721.0186	0	none	0	0	Gen8_Mut0_IDR1	Gen8_Mut0_ID5	-	0.562	0.7489	0.2134	0.4107	0.5283	0	0.8614	0.5029	0.7753	0.6731	0.6888	0.205	0.1318	0.3212	0.123	0.8809	0.8078	1	0.8142	0.84	0.2133	0.5644	0.4	0.4939	0.0315	0.329	0.56	0.48	0.8468	0.4334	0.8391	0.84	0.7246	0.8199	0.6988	0.1854	0.386	59.26876226	-12.05678945	29.55587667	10.36728565	1.400308982	0.942546009	52.32132028	-2.579802922	26.00493863	19.5288858	6.531331917	9.653766986	50.84226181	-6.378720973	27.0973154	19.85975386	9.993595443	10.20851944	0.378820432	0.182532254	0.263400527
9	Gen9_Mut0_ID8	3447	Killed	238	22	3447	3447	3842	0.5904	10.4552	2.9607	0.3541	51.5902	22.7064	-2.4745	26.6785	50.9998	12.2512	-0.2932	28.6804	0.24022055	0.440130102	0.199909552	0.jpg	1168.568	583.4336	0	horizontal	0	0	Gen7_Mut0_ID14	Gen8_Mut0_ID12	-	0.562	0.6038	0.24	0.4107	0.6316	0.0812	0.8432	0.5055	0.5687	0.3083	0.6	0.2053	0.1341	0.8886	0.872	0.8809	0.8427	0.1387	0.7806	0.8462	0.2133	0.6804	0.56	0.4903	0	0.2892	0.56	0.84	0.6497	0.6828	0.8204	0.3709	0.1721	0.3816	0.2581	0.3566	0.7432	50.98642469	-0.256511042	28.65971193	12.25120486	10.32742699	7.601348089	51.59017448	-2.474523659	26.67850835	22.70640883	8.036299562	11.73840271	50.11423435	-4.550315954	27.09188252	20.84408971	9.15275061	11.06364525	0.356807128	0.260545562	0.24007482
9	Gen9_Mut0_IDR1	1521	Killed	239	23	1521	1521	1849	12.4122	3.5686	8.9002	0.3587	44.2281	19.5817	-4.0493	21.4605	56.6403	16.0131	4.1385	17.9714	0.282715664	0.442743414	0.160027751	14.jpg	923.9713	449.1632	0	horizontal	0	0	Gen4_Mut0_ID7	Gen4_Mut0_ID2	-	0.562	0.7307	0.24	0.4389	0.5274	0.0847	0.4	0.5055	0.6349	0.3199	0.2096	0.209	0.1484	0.2583	0.2422	0.4625	0.8461	0.648	0.8	0.84	0.48	0.6804	0.56	0.3031	0.1119	0.3291	0.56	0.48	0.6618	0.5291	0.6125	0.84	0.6025	0.92	0.24	0.1634	0.3668	56.64867623	4.12406677	17.9816418	16.01311244	7.435448322	3.174974013	44.22816255	-4.049345837	21.46049848	19.58166848	6.911236074	9.241267537	47.36495956	-5.653819272	23.65146727	19.54931968	8.379860334	10.24593221	0.365727761	0.256631206	0.281058614
9	Gen9_Mut0_ID3	1055	Killed	240	24	1055	1055	1251	6.8848	4.8859	7.6043	0.2961	59.5496	19.3883	-2.5504	21.0403	52.6648	14.5024	-0.3355	28.3149	0.275371785	0.325582372	0.050210586	18.jpg	809.8572	367.4115	0	none	0	0	Gen8_Mut0_ID2	Gen7_Mut0_ID14	-	0.562	0.7636	0.24	0.4107	0.782	0.0812	0.4915	0.5055	0.7541	0.3083	0.6	0.205	0.0795	0.8694	0.342	0.7452	0.8398	0.1387	0.8	0.84	0.2133	0.6755	0.56	0.4903	0.04	0.2888	0.5517	0.84	0.6473	0.2126	0.6513	0.3665	0.7205	0.92	0.6955	0.1779	0.3608	52.66285485	-0.335961449	28.3175568	14.50396148	9.70869168	7.620397458	59.54956125	-2.550395266	21.04035298	19.3882594	5.929822987	7.880656238	51.05939853	-2.652127519	21.94326556	20.20584862	6.660413155	8.873943143	0.31759823	0.26747845	0.157035471
10	Gen10_Mut0_IDR1	6836	Survived	241	1	6836	4961	6836	20.3646	4.1478	8.2919	0.3402	52.4298	19.4013	-1.3647	26.6421	72.7944	15.2535	-9.459	28.4415	0.209542218	0.370043372	0.160501155	6.jpg	326.4992	571.9115	0	none	0	0	Gen4_Mut0_ID7	Gen4_Mut0_ID2	-	0.562	0.7307	0.2141	0.4389	0.6898	0.0847	0.4829	0.5051	0.7595	0.3066	0.6	0.2085	0.0795	0.8889	0.8897	0.8809	0.1453	0.4625	0.8	0.8462	0.4789	0.6804	0.4	0.4903	0.6804	0.4	0.56	0.8339	0.64	0.6828	0.8204	0.84	0.6025	0.92	0.7072	0.1854	0.3658	72.80070423	-9.461696104	28.43927615	15.26107887	7.244981687	6.843892252	52.4298338	-1.364747222	26.64208948	19.40129807	8.320192345	9.224745089	50.27098849	-2.602432689	27.50592672	17.88118831	9.321590387	9.342283148	0.35980755	0.176615398	0.30938936
10	Gen9_Mut0_ID15	4371	Survived	242	2	4371	4371	4628	5.0227	1.5417	0.9752	0.2829	48.2343	14.4632	-6.7028	30.788	43.2116	12.9215	-5.7914	30.4412	0.299028502	0.299853009	0.000824508	4.jpg	693.5461	100.6313	0	horizontal	0	0	Gen8_Mut0_ID11	Gen7_Mut0_ID14	-	0.562	0.8646	0.2134	0.4538	0.5274	0	0.8432	0.5055	0.6349	0.2953	0.6	0.2059	0.2422	0.2576	0.4522	0.8523	0.8511	0.5474	0.7797	0.8365	0.4618	0.6636	0.4035	0.4901	0.0054	0.5539	0.5513	0.84	0.6473	0.6507	0.6477	0.3665	0.6058	0.92	0.24	0.2039	0.3608	43.20932064	-5.804887788	30.46023877	12.9269107	2.122624553	2.427500906	48.23432199	-6.702772179	30.78806991	14.46313841	9.323497259	10.38852672	51.87523199	-4.643055107	27.18495902	19.57701981	8.897754317	10.29750107	0.290160926	0.199972037	0.24640318
10	Gen10_Mut0_ID13	1469	Killed	243	3	1469	0	1469	11.6	5.9285	5.047	0.3074	49.7165	17.3711	-2.8	26.3757	38.1165	11.4426	-3.9264	31.2954	0.3002007	0.349403116	0.049202415	1.jpg	649.082	230.8789	0	none	0	0	Gen7_Mut0_ID13	Gen9_Mut0_ID15	-	0.7868	0.8646	0.2134	0.4538	0.5274	0	0.4829	0.5052	0.763	0.306	0.4378	0.2053	0.2285	0.2658	0.4755	0.8523	0.8405	0.5474	0.7992	0.8365	0.4671	0.5888	0.4035	0.5088	0	0.6	0.5588	0.84	0.6473	0.6507	0.6444	0.3665	0.6058	0.92	0.24	0.2039	0.3659	38.11081236	-3.91270285	31.27439703	11.45388715	2.555974192	2.88098346	49.71656237	-2.800018713	26.37569498	17.37110884	9.239894172	9.871570569	50.89673607	-2.419038125	26.45861535	18.04901096	8.786117661	9.958324227	0.315702739	0.256472771	0.198611357
10	Gen10_Mut0_ID0	1118	Killed	244	4	1118	1118	1419	11.56	4.1195	9.3194	0.3365	54.5759	21.228	-2.0039	19.767	43.0159	17.1085	-1.3436	29.063	0.397725027	0.388962894	0.008762133	15.jpg	1123.9891	371.295	0	none	0	0	Gen9_Mut0_ID15	Gen8_Mut0_ID11	-	0.5688	0.8646	0.2134	0.4389	0.5274	0.1084	0.8432	0.5055	0.6395	0.2953	0.603	0.2059	0.2422	0.2576	0.4522	1	0.8205	0.3327	0.8	0.8365	0.4633	0.5973	0.4	0.4872	8.71E-05	0.6	0.56	0.84	0.6473	0.6507	0.6477	0.3665	0.6038	0.92	0.245	0.1989	0.3657	43.01595293	-1.325415833	29.05401748	17.10800185	9.752454867	4.443587945	54.57591036	-2.003979594	19.7669334	21.22804926	5.956553108	7.618572912	52.05803479	-2.679656944	21.92502266	21.2956297	6.872085435	8.961468785	0.35096665	0.311853564	0.256798002
10	Gen10_Mut0_ID10	2691	Survived	245	5	2691	2691	2849	5.7453	0.0137	18.6765	0.3281	49.6087	14.5873	-10.3096	31.0119	43.8634	14.5736	8.1858	28.4173	0.332249666	0.294047213	0.038202453	21.jpg	641.3141	781.6359	0	horizontal	0	0	Gen7_Mut0_ID13	Gen7_Mut0_ID14	-	0.8389	0.7636	0.2134	0.4107	0.6862	0.08	0.7951	0.5033	0.7646	0.3081	0.5951	0.205	0.0795	0.8694	0.4755	0.8809	0.8398	0.1631	0.8048	0.8462	0.2133	0.5995	0.5275	0.4865	0	0.6036	0.5519	0.84	0.6182	0.1935	0.6513	0.8171	0.7205	0.8594	0.6955	0.1989	0.3659	43.86781376	8.1809771	28.44061762	14.57457795	7.008927672	7.667461614	49.6087552	-10.30969905	31.01187128	14.58728399	8.179828146	9.92667426	55.46747153	-8.206885083	27.64558916	17.40221916	7.867330999	11.81967398	0.341014931	0.125422791	0.318024931
10	Gen10_Mut0_ID2	1923	Killed	246	6	1923	1923	2315	4.4857	8.3084	11.3572	0.2463	56.5036	20.8199	-3.2817	24.6034	60.9893	12.5115	7.7826	27.1662	0.205142541	0.368470328	0.163327786	8.jpg	97.3121	154.3726	0	horizontal	0	0	Gen9_Mut0_ID13	Gen9_Mut0_IDR0	-	0.562	0.7489	0.2392	0.437	0.5283	0.08	0.4829	0.5033	0.7595	0.6772	0.6888	0.2093	0.0795	0.3212	0.123	0.4625	0.8078	0.1453	0.8	0.84	0.2133	0.5644	0.5567	0.4939	0.0922	0.6355	0.56	0.48	0.8468	0.4334	0.8391	0.84	0.7246	0.8199	0.7072	0.1769	0.386	60.98257387	7.789816933	27.16136754	12.50993703	4.565692478	7.92011941	56.5035775	-3.281732873	24.60334592	20.81984739	6.245569412	11.28876055	52.95853994	-4.677155216	27.78989954	19.75252492	8.321441495	10.63927567	0.2717918	0.122692428	0.184416672
