Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
0	Gen0_Mut0_ID5	1990	Survived	1	1	1990	1990	2449	8.1924	7.0771	22.4674	0.2562	39.431	20.5554	-12.5001	31.5359	47.6234	27.6325	9.4379	36.3844	0.580229467	0.5213005	0.058928967	11.jpg	1041.6119	102.833	0	horizontal	0	0	-	-	-	0.76	0.2	0.68	0.12	0.76	0.6	0.96	0.44	0.08	0.88	0.32	0.84	0.8	0.08	0.76	0.4	0.72	0.68	0.24	0.56	0.56	0.64	0.68	0.72	0.64	0.88	0.84	0.2	0.56	0.88	0.6	0.6	0.08	0.52	0.84	0.12	0.84	47.62492778	9.430965924	36.37306264	27.63421258	9.31605426	7.816845089	39.43100922	-12.50000151	31.53581619	20.55534669	13.35878313	11.78071508	43.33443048	-14.84677011	36.44481628	17.84849824	13.2238418	13.20751443	0.27299707	0.168870274	0.266398255
0	Gen0_Mut0_ID3	1307	Survived	2	2	1307	1307	1859	25.7974	12.6045	13.3845	0.1397	44.5894	17.0507	-15.2384	34.7034	18.792	4.4462	-12.3945	21.6245	0.236600681	0.382393573	0.145792892	16.jpg	19.7608	407.2911	0	horizontal	0	0	-	-	-	0.6	0.56	0.32	0.2	0.6	0.72	0.8	0.8	0.64	0.72	0.6	0.24	0.96	0.48	0.36	0.08	0.56	0.96	0.2	0.4	0.84	0.2	0.36	0.28	0.6	0.28	0.8	0.8	0.96	0.56	0.68	0.36	0.12	0.88	0.16	0.36	0.52	18.81247568	-12.42900909	21.66920015	4.442646413	2.769709296	6.692734943	44.58944226	-15.23846961	34.70350122	17.05069526	10.97915237	11.0798695	39.65921916	-16.56999931	34.38952485	16.89495808	12.41710211	12.51671544	0.16775354	0.260318807	0.221217434
0	Gen0_Mut0_ID7	1242	Survived	3	3	1242	1242	1715	35.9163	4.0194	48.8945	0.2498	38.9505	16.1184	-12.5763	31.9594	74.8668	12.099	30.7328	9.2659	0.161607014	0.413817538	0.252210524	5.jpg	990.6139	668.1553	0	horizontal	0	0	-	-	-	0.56	0.24	0.88	0.84	0.4	0.68	0.48	0.92	0.48	0.12	0.92	0.68	0.84	0.88	0.12	0.2	0.24	0.36	0.68	0.92	0.08	0.84	0.28	0.96	0.96	0.8	0.56	0.32	0.48	0.64	0.88	0.28	0.28	0.56	0.32	0.28	0.64	74.87605026	30.69956663	9.284561477	12.1112967	20.83207101	19.23698477	38.95050357	-12.57628544	31.95938029	16.11845031	15.82490493	10.93803949	36.25101167	-13.64534234	29.77431952	16.06852478	14.88149809	11.59492152	0.263053578	0.212274861	0.281123373
0	Gen0_Mut0_ID18	665	Killed	4	4	665	665	1053	40.9057	2.3433	39.3238	0.1694	34.777	14.8437	-15.484	32.7473	75.6827	12.5004	23.0908	25.1088	0.165168526	0.426825201	0.261656675	15.jpg	897.0264	538.5084	0	none	0	0	-	-	-	0.44	0.04	0.8	0.6	0.64	0.36	0.68	0.64	0.56	0.32	0.84	0.8	0.28	0.96	0.28	0.88	0.68	0.04	0.72	0.88	0.44	0.76	0.84	0.4	0.92	0.56	0.88	0.88	0.64	0.4	0.36	0.12	0.88	0.96	0.64	0.08	0.36	75.67669458	23.09867794	25.11012751	12.49839931	14.08605076	8.032409383	34.77703347	-15.4840282	32.74726168	14.84367336	11.60499643	11.98888548	36.23080172	-15.99800509	33.07436782	15.44276078	12.61814303	11.92844337	0.185223015	0.17894311	0.287251419
0	Gen0_Mut0_ID11	731	Killed	5	5	731	731	1201	21.0039	13.0135	24.0478	0.1776	42.4033	20.4129	-13.4349	32.9084	63.4072	7.3994	9.939	27.2555	0.116696527	0.481398853	0.364702327	0.jpg	59.6721	685.8149	0	none	0	0	-	-	-	0.68	0.88	0.64	0.76	0.96	0.52	0.36	0.68	0.84	0.2	0.16	0.88	0.48	0.04	0.4	0.28	0.88	0.8	0.6	0.96	0.36	0.72	0.16	0.6	0.44	0.4	0.44	0.04	0.6	0.28	0.72	0.08	0.24	0.44	0.28	0.2	0.56	63.40932011	9.931241385	27.24302925	7.406754406	42.60778834	8.533575632	42.40328337	-13.43486865	32.90835637	20.41286729	11.80756947	13.75444874	42.07808399	-15.37638808	34.3432379	19.05601595	13.62484276	14.64824653	0.198285918	0.354298033	0.344956454
0	Gen0_Mut0_ID21	1440	Survived	6	6	1440	1440	1929	11.387	3.5295	14.5518	0.1769	41.7561	16.7937	-14.8869	34.598	53.1431	20.3232	-28.7541	39.0089	0.382424059	0.402185549	0.01976149	14.jpg	466.8158	108.0466	0	horizontal	0	0	-	-	-	0.16	0.16	0.72	0.24	0.44	0.76	0.6	0.72	0.4	0.16	0.72	0.76	0.44	0.24	0.08	0.16	0.96	0.6	0.4	0.2	0.6	0.92	0.44	0.68	0.28	0.76	0.72	0.4	0.68	0.24	0.96	0.88	0.76	0.64	0.68	0.96	0.76	53.13041871	-28.74824857	38.99335431	20.31980691	12.44931274	2.989483493	41.75611894	-14.88685521	34.59804	16.7936972	13.73945083	13.80701862	40.41212699	-16.50999355	35.04500808	16.44522582	12.42013337	12.43486009	0.197992747	0.127387043	0.151323693
0	Gen0_Mut0_ID8	1060	Killed	7	7	1060	1060	1501	4.4804	12.0257	11.9867	0.2784	38.4877	18.475	-3.5003	26.5505	34.0073	6.4493	-13.7279	32.8017	0.189644576	0.480023488	0.290378912	4.jpg	381.3164	589.7056	0	horizontal	0	0	-	-	-	0.32	0.72	0.16	0.44	0.32	0.24	0.4	0.36	0.92	0.96	0.68	0.52	0.92	0.28	0.16	0.32	0.32	0.92	0.36	0.8	0.28	0.32	0.24	0.88	0.08	0.92	0.52	0.16	0.8	0.72	0.12	0.24	0.2	0.68	0.92	0.16	0.68	34.00040359	-13.72239952	32.78941414	6.451450798	26.81356146	11.53541217	38.48769863	-3.500289551	26.5505029	18.47500679	13.78788741	11.00899485	42.00042143	-10.99048894	31.79203768	17.50579116	14.80354963	12.36801911	0.287810446	0.155907622	0.208697516
0	Gen0_Mut0_ID22	662	Killed	8	8	662	662	1085	43.8314	2.6356	33.3295	0.1169	30.7239	12.0217	-18.17	30.1218	74.5553	14.6573	-50.3442	38.821	0.196596352	0.391281706	0.194685354	17.jpg	72.2969	645.1976	0	horizontal	0	0	-	-	-	0.28	0.52	0.56	0.88	0.56	0.92	0.24	0.04	0.12	0.92	0.28	0.04	0.76	0.44	0.64	0.72	0.48	0.32	0.8	0.04	0.68	0.8	0.04	0.2	0.32	0.2	0.2	0.76	0.52	0.8	0.2	0.04	0.72	0.48	0.76	0.32	0.24	74.55426407	-50.33589388	38.81226143	14.65544633	9.246648569	10.65319215	30.7239659	-18.17002471	30.12180683	12.02174777	8.955930761	10.03789112	38.0355566	-14.40111132	30.88053907	16.29085455	13.94599784	11.50799357	0.145881339	0.125343537	0.204497376
0	Gen0_Mut0_ID1	620	Killed	9	9	620	620	1097	5.7714	6.4585	33.107	0.3835	32.6973	16.4115	-3.8222	25.9912	38.4687	22.87	-31.3006	7.5248	0.594509302	0.501922177	0.092587125	18.jpg	1196.0117	364.1931	0	horizontal	0	0	-	-	-	0.2	0.4	0.6	0.96	0.72	0.4	0.56	0.12	0.88	0.68	0.52	0.4	0.88	0.4	0.44	0.52	0.28	0.76	0.04	0.08	0.4	0.56	0.12	0.16	0.24	0.44	0.28	0.6	0.88	0.84	0.04	0.76	0.4	0.16	0.52	0.6	0.04	38.46941537	-31.29231655	7.51484886	22.85735769	12.3196302	4.117476456	32.69729833	-3.822298941	25.99127606	16.41152163	13.87435424	11.53490984	36.06434498	-13.91659428	31.54821552	15.18819487	13.23763646	12.21896403	0.391599433	0.250179381	0.207785055
0	Gen0_Mut0_ID4	962	Killed	10	10	962	962	1270	35.7037	7.7354	24.6647	0.1116	47.5153	18.4121	-5.6384	32.6524	11.8116	10.6767	-16.3121	10.4168	0.903916489	0.387498343	0.516418146	10.jpg	524.6698	638.114	0	none	0	0	-	-	-	0.48	0.92	0.2	0.72	0.52	0.2	0.76	0.84	0.96	0.36	0.24	0.6	0.56	0.56	0.96	0.68	0.04	0.84	0.32	0.16	0.32	0.08	0.48	0.44	0.04	0.16	0.36	0.56	0.24	0.2	0.44	0.8	0.6	0.28	0.36	0.84	0.28	11.80937628	-16.31106672	10.41452681	10.67464904	8.860463732	3.628903875	47.51522434	-5.63839276	32.65232864	18.41212234	14.51866556	13.37481508	45.67711749	-9.09385581	32.91201384	19.72907907	15.00377016	13.38929144	0.136892123	0.130679125	0.122896786
