Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
0	Gen0_Mut0_ID1	566	Killed	1	1	566	566	737	9.5645	4.9552	38.4623	0.3381	48.2302	17.867	5.4137	19.0719	38.6657	22.8222	-31.2583	7.4739	0.590244066	0.370452538	0.219791528	11.jpg	619.2851	719.949	0	horizontal	0	0	-	-	-	0.2	0.4	0.6	0.96	0.72	0.4	0.56	0.12	0.88	0.68	0.52	0.4	0.88	0.4	0.44	0.52	0.28	0.76	0.04	0.08	0.4	0.56	0.12	0.16	0.24	0.44	0.28	0.6	0.88	0.84	0.04	0.76	0.4	0.16	0.52	0.6	0.04	38.66716324	-31.25443946	7.46054706	22.82051125	12.32880414	4.072117447	48.23022014	5.413675984	19.07187472	17.86695462	4.25597055	5.265473953	50.48529817	4.140576363	20.43817549	20.18658703	7.435291736	6.245511681	0.340873396	0.157677335	0.160316856
0	Gen0_Mut0_ID0	552	Killed	2	2	552	552	917	3.1914	4.0787	32.947	0.2516	46.4026	17.9614	3.0113	22.8815	49.594	13.8827	-26.2456	7.731	0.279927007	0.387077448	0.107150441	14.jpg	48.215	780.5262	0	none	0	0	-	-	-	0.36	0.36	0.04	0.36	0.16	0.28	0.32	0.4	0.32	0.8	0.36	0.2	0.2	0.12	0.72	0.92	0.12	0.4	0.76	0.52	0.04	0.44	0.76	0.84	0.4	0.08	0.24	0.84	0.16	0.52	0.32	0.32	0.44	0.92	0.4	0.72	0.72	49.59190864	-26.25620432	7.718686162	13.88648697	18.02301878	8.973034718	46.40259508	3.011321469	22.88150965	17.96142004	7.381459363	6.834561557	47.07624856	2.068382696	21.42801945	16.75480604	10.60517162	7.322974062	0.26513418	0.160262764	0.123707205
0	Gen0_Mut0_ID12	479	Killed	3	3	479	479	758	1.2427	9.7376	27.4278	0.274	51.3306	18.0746	7.9646	21.5165	52.5733	8.337	-1.63	47.2114	0.158578594	0.352121347	0.193542753	17.jpg	298.8867	673.5823	0	horizontal	0	0	-	-	-	0.96	0.68	0.36	0.64	0.92	0.56	0.88	0.96	0.36	0.6	0.4	0.12	0.16	0.6	0.48	0.12	0.4	0.28	0.52	0.12	0.8	0.52	0.96	0.64	0.48	0.24	0.08	0.64	0.92	0.68	0.76	0.4	0.92	0.2	0.2	0.68	0.08	52.5680876	-1.616169393	47.21508298	8.337117533	46.75843636	6.089820836	51.33061936	7.964604988	21.51647843	18.07464675	6.195353438	6.269880309	49.3394555	6.400198305	20.94699845	17.64067924	6.349471976	5.548305442	0.289323261	0.250797156	0.097796699
0	Gen0_Mut0_ID8	1223	Survived	4	4	1223	566	1223	19.5503	10.6883	25.656	0.2942	53.5456	17.1583	8.9004	20.4835	33.9953	6.47	-13.6298	32.7563	0.190320427	0.320442763	0.130122336	18.jpg	1106.625	530.9253	0	none	0	0	-	-	-	0.32	0.72	0.16	0.44	0.32	0.24	0.4	0.36	0.92	0.96	0.68	0.52	0.92	0.28	0.16	0.32	0.32	0.92	0.36	0.8	0.28	0.32	0.24	0.88	0.08	0.92	0.52	0.16	0.8	0.72	0.12	0.24	0.2	0.68	0.92	0.16	0.68	34.01261181	-13.64159499	32.76896253	6.476793878	26.85886841	11.5354775	53.54562117	8.900437981	20.4835383	17.15826652	5.430566824	7.802980365	53.96683522	7.149499773	22.41088919	16.2539043	8.267984327	6.920514745	0.309190802	0.110937464	0.179806356
0	Gen0_Mut0_ID22	659	Killed	5	5	659	659	845	24.6179	1.4989	56.7238	0.2084	50.0649	13.117	3.6483	21.0436	74.6828	14.6159	-50.2465	38.7336	0.195706374	0.261999924	0.06629355	22.jpg	322.0005	279.6488	0	horizontal	0	0	-	-	-	0.28	0.52	0.56	0.88	0.56	0.92	0.24	0.04	0.12	0.92	0.28	0.04	0.76	0.44	0.64	0.72	0.48	0.32	0.8	0.04	0.68	0.8	0.04	0.2	0.32	0.2	0.2	0.76	0.52	0.8	0.2	0.04	0.72	0.48	0.76	0.32	0.24	74.68660203	-50.24473617	38.73475697	14.62312788	9.305089371	10.68650283	50.06492407	3.648236405	21.04358947	13.11704486	2.271699105	4.494491314	49.91414605	4.064419427	20.92922192	16.07753835	6.032982888	5.984053202	0.234410577	0.100883832	0.178387696
0	Gen0_Mut0_ID7	558	Killed	6	6	558	558	1000	32.6443	6.029	30.8833	0.2099	42.1576	18.1029	2.8348	22.1949	74.8019	12.0739	30.8354	9.1664	0.161411675	0.429410118	0.267998443	4.jpg	494.0058	143.2587	0	horizontal	0	0	-	-	-	0.56	0.24	0.88	0.84	0.4	0.68	0.48	0.92	0.48	0.12	0.92	0.68	0.84	0.88	0.12	0.2	0.24	0.36	0.68	0.92	0.08	0.84	0.28	0.96	0.96	0.8	0.56	0.32	0.48	0.64	0.88	0.28	0.28	0.56	0.32	0.28	0.64	74.80382403	30.84022712	9.169060682	12.08076681	20.77128134	19.2033707	42.15758606	2.834769041	22.19487137	18.1028792	8.159883171	9.622091333	43.907934	0.580371028	20.66174752	17.29417741	10.93561221	6.932861951	0.21607517	0.281171154	0.313975803
0	Gen0_Mut0_ID18	1050	Killed	7	7	1050	1050	1222	12.6147	8.2099	16.031	0.2356	63.1982	20.6707	7.3389	22.7938	75.8129	12.4608	23.2164	25.007	0.164362529	0.327077353	0.162714824	6.jpg	814.8322	584.0342	0	horizontal	0	0	-	-	-	0.44	0.04	0.8	0.6	0.64	0.36	0.68	0.64	0.56	0.32	0.84	0.8	0.28	0.96	0.28	0.88	0.68	0.04	0.72	0.88	0.44	0.76	0.84	0.4	0.92	0.56	0.88	0.88	0.64	0.4	0.36	0.12	0.88	0.96	0.64	0.08	0.36	75.81211167	23.22021372	25.01856618	12.4491593	14.01342033	8.003351381	63.19821697	7.338894384	22.79374803	20.67071748	5.326864453	7.158047918	52.84326239	3.243927953	21.62084438	19.42710086	10.59153074	6.757013806	0.24958219	0.307976182	0.284369471
0	Gen0_Mut0_ID9	1099	Survived	8	8	1099	1099	1320	14.9383	7.3593	0.9372	0.1565	52.4428	14.242	0.7057	23.1276	37.5045	21.6013	-0.0179	23.7232	0.575965551	0.271572075	0.304393476	21.jpg	54.1594	545.3847	0	horizontal	0	0	-	-	-	0.4	0.12	0.08	0.8	0.04	0.44	0.64	0.52	0.28	0.04	0.56	0.56	0.32	0.92	0.56	0.36	0.52	0.64	0.12	0.28	0.48	0.48	0.92	0.48	0.56	0.64	0.48	0.36	0.32	0.12	0.52	0.16	0.84	0.32	0.88	0.56	0.4	37.50603816	-0.012360306	23.72981245	21.59474167	19.72674267	5.326919617	52.44284247	0.705648744	23.12759789	14.24198629	10.16521113	4.937312232	50.72991548	3.154818665	21.83096923	16.61382553	11.08723544	6.653669554	0.182579068	0.095536307	0.134648622
0	Gen0_Mut0_ID4	597	Killed	9	9	597	597	808	44.845	4.4949	25.7728	0.1041	56.6598	15.192	6.6043	22.2732	11.8148	10.6971	-16.2645	10.3882	0.905398314	0.268126608	0.637271706	23.jpg	378.9998	607.3376	0	horizontal	0	0	-	-	-	0.48	0.92	0.2	0.72	0.52	0.2	0.76	0.84	0.96	0.36	0.24	0.6	0.56	0.56	0.96	0.68	0.04	0.84	0.32	0.16	0.32	0.08	0.48	0.44	0.04	0.16	0.36	0.56	0.24	0.2	0.44	0.8	0.6	0.28	0.36	0.84	0.28	11.81650873	-16.27127949	10.39386368	10.69047095	8.886976288	3.604903058	56.65982295	6.604384721	22.2731987	15.19206061	3.700901282	4.497159946	55.98567213	6.019620313	21.69986296	16.13311103	7.61027895	6.997064529	0.127532424	0.102023441	0.106579842
0	Gen0_Mut0_ID20	603	Killed	10	10	603	603	794	19.4286	10.6525	31.8952	0.188	53.8738	15.0842	8.2652	26.031	73.3024	25.7367	-14.5103	48.3599	0.351103102	0.279991387	0.071111714	20.jpg	330.699	237.3883	0	none	0	0	-	-	-	0.08	0.28	0.76	0.52	0.36	0.64	0.04	0.6	0.6	0.56	0.64	0.36	0.24	0.64	0.84	0.84	0.92	0.12	0.84	0.32	0.88	0.28	0.08	0.8	0.16	0.68	0.16	0.72	0.36	0.04	0.8	0.44	0.48	0.04	0.04	0.64	0.92	73.30116302	-14.53917639	48.36526415	25.73465003	10.49870402	17.37542745	53.87379188	8.265213602	26.03102467	15.08422448	4.9473745	8.753403819	50.59055899	2.767160265	23.27658172	17.81186177	11.34031562	8.598666411	0.205128191	0.137356326	0.137321456
