Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
0	Gen0_Mut0_ID16	3311	Survived	11	11	3311	3311	3801	14.0134	12.0195	8.5929	0.1608	38.8433	16.8748	1.3622	20.535	24.8299	28.8943	-1.642	12.4844	1.163689745	0.434432708	0.729257037	4.jpg	541.0331	100.5435	0	horizontal	0	0	-	-	-	0.4	0.36	0.04	0.08	0.92	0.68	0.08	0.28	0.32	0.68	0.52	0.56	0.28	0.24	0.24	0.44	0.24	0.08	0.04	0.44	0.16	0.6	0.84	0.28	0.72	0.2	0.88	0.08	0.48	0.44	0.12	0.64	0.96	0.52	0.96	0.76	0.04	24.82221888	-1.639171927	12.46873404	28.89627387	17.54828743	18.40752056	38.84332475	1.362269154	20.53503402	16.87484396	9.294623073	8.051115583	43.90301288	0.573635454	20.65277586	17.29998019	10.93299936	6.932142679	0.185582008	0.12965708	0.144382285
0	Gen0_Mut0_ID22	3964	Survived	12	12	3964	3161	3964	13.1534	2.1406	23.6977	0.2568	53.4996	16.5967	8.8334	23.6537	40.3462	14.4561	13.4907	46.8892	0.358301401	0.310221011	0.04808039	20.jpg	14.3458	368.1197	0	horizontal	0	0	-	-	-	0.08	0.2	0.68	0.96	0.48	0.72	0.56	0.72	0.16	0.4	0.88	0.24	0.32	0.28	0.96	0.08	0.48	0.84	0.44	0.76	0.88	0.96	0.48	0.84	0.08	0.04	0.52	0.96	0.2	0.8	0.68	0.68	0.12	0.08	0.28	0.92	0.96	40.34658491	13.48842856	46.89710717	14.45755475	26.4150771	13.24443205	53.49958994	8.833361783	23.65364955	16.59667441	5.069363952	7.509486672	50.65129093	2.76489837	23.27184511	17.81485105	11.33654835	8.603520279	0.269512831	0.182442363	0.121928137
0	Gen0_Mut0_ID23	622	Killed	13	13	622	622	984	21.3565	16.077	28.2714	0.1101	50.8252	21.745	3.7889	21.1876	29.4687	5.668	28.6256	34.6935	0.192339669	0.427838946	0.235499277	11.jpg	879.5881	82.0828	0	horizontal	0	0	-	-	-	0.04	0.84	0.12	0.88	0.28	0.2	0.2	0.92	0.92	0.36	0.56	0.6	0.88	0.8	0.6	0.56	0.92	0.44	0.36	0.32	0.64	0.2	0.88	0.04	0.32	0.84	0.64	0.76	0.28	0.88	0.28	0.12	0.68	0.36	0.12	0.84	0.44	29.46575052	28.62123162	34.68514872	5.668578921	24.22703058	4.222170772	50.82522755	3.78882195	21.18756383	21.74502101	10.29349516	7.165763128	50.47637476	4.137132624	20.44001583	20.16966084	7.433055729	6.242551124	0.13354538	0.100462838	0.113677143
0	Gen0_Mut0_ID21	561	Killed	14	14	561	561	963	19.5191	8.7416	29.0532	0.2096	46.7766	16.1394	-1.0692	21.0654	66.2957	24.881	-27.3382	8.6545	0.375303376	0.34503149	0.030271886	14.jpg	401.4597	419.9012	0	horizontal	0	0	-	-	-	0.96	0.56	0.36	0.4	0.52	0.84	0.6	0.84	0.96	0.84	0.76	0.16	0.52	0.6	0.56	0.32	0.8	0.92	0.84	0.16	0.28	0.56	0.04	0.08	0.52	0.6	0.32	0.32	0.4	0.76	0.6	0.56	0.16	0.96	0.2	0.96	0.48	66.29795012	-27.34155182	8.658785745	24.89061537	15.88934042	6.177784275	46.77655435	-1.069179778	21.0653756	16.139469	10.33849901	6.486845344	47.0418393	2.07263914	21.44343913	16.74184528	10.6065103	7.314296173	0.230087775	0.168690992	0.258458662
0	Gen0_Mut0_ID0	1004	Killed	15	15	1004	1004	1509	29.3439	10.1681	13.7533	0.1514	52.5693	17.6337	4.0842	20.7877	23.2254	7.4656	12.7563	10.1131	0.321441181	0.335437223	0.013996042	16.jpg	1122.7468	470.6854	0	none	0	0	-	-	-	0.48	0.08	0.4	0.16	0.24	0.6	0.04	0.56	0.2	0.2	0.4	0.84	0.48	0.04	0.04	0.52	0.16	0.76	0.2	0.72	0.12	0.32	0.68	0.72	0.24	0.28	0.28	0.36	0.36	0.72	0.4	0.8	0.32	0.68	0.48	0.68	0.28	23.22306268	12.77622104	10.1124778	7.457775801	17.16122525	13.28857059	52.56928503	4.084215886	20.78771533	17.63365683	5.822182537	4.692943671	49.28138123	5.248807075	20.8812223	16.96119096	7.300649053	5.953618944	0.167563849	0.121017294	0.136618955
0	Gen0_Mut0_ID1	609	Killed	16	16	609	609	964	20.8312	6.9605	29.6739	0.1462	54.3181	16.4477	4.776	18.0568	75.1493	23.4082	-19.868	34.586	0.311489262	0.302803301	0.008685961	19.jpg	921.5284	545.8233	0	none	0	0	-	-	-	0.2	0.04	0.72	0.28	0.44	0.48	0.36	0.16	0.56	0.96	0.92	0.92	0.64	0.2	0.68	0.48	0.56	0.4	0.92	0.52	0.44	0.08	0.08	0.6	0.88	0.24	0.92	0.52	0.44	0.08	0.8	0.76	0.64	0.4	0.72	0.56	0.24	75.13437646	-19.84269405	34.57921921	23.4182685	18.06300808	19.16002037	54.3181277	4.77602128	18.05683852	16.44767486	2.788090069	3.469273735	50.01433475	4.146838404	20.39569521	18.54518806	9.214161244	6.728542231	0.163149646	0.129171479	0.149693594
0	Gen0_Mut0_ID17	515	Killed	17	17	515	515	934	9.0925	12.0483	32.9242	0.3115	50.7827	17.871	1.6843	20.7624	41.6902	5.8227	34.607	21.0738	0.139665917	0.351911182	0.212245266	7.jpg	872.1814	186.1991	0	none	0	0	-	-	-	0.32	0.8	0.32	0.68	0.84	0.92	0.84	0.2	0.28	0.08	0.2	0.28	0.72	0.44	0.64	0.16	0.36	0.8	0.4	0.8	0.36	0.44	0.8	0.64	0.48	0.68	0.72	0.44	0.08	0.64	0.64	0.2	0.04	0.12	0.04	0.52	0.12	41.6966889	34.58836137	21.0808661	5.825956036	3.966519865	7.563531457	50.78269558	1.684247242	20.76237685	17.87099254	8.473912828	7.394568382	45.14702399	-2.374903737	21.49488477	17.35073825	10.44321992	7.517736284	0.332201427	0.09091382	0.306671144
0	Gen0_Mut0_ID18	592	Killed	18	18	592	592	1163	6.6522	5.998	36.8191	0.291	46.9467	14.0184	4.5451	20.4063	40.2945	20.0164	-32.274	20.45	0.496752659	0.298602458	0.198150201	5.jpg	1184.3925	132.455	0	horizontal	0	0	-	-	-	0.8	0.4	0.16	0.52	0.64	0.16	0.68	0.12	0.08	0.56	0.48	0.72	0.6	0.96	0.52	0.24	0.44	0.36	0.76	0.24	0.32	0.36	0.2	0.4	0.64	0.8	0.68	0.28	0.84	0.96	0.08	0.08	0.76	0.8	0.4	0.88	0.84	40.3061509	-32.28594959	20.47093076	20.01890543	5.268224669	4.520175498	46.94670818	4.545063745	20.40631314	14.01836764	3.993903584	7.304761262	44.93132791	-0.148252619	20.8635658	16.93181884	11.37960124	7.37936017	0.301023602	0.097664167	0.187304469
0	Gen0_Mut0_ID6	562	Killed	19	19	562	562	1043	2.9749	9.8815	34.485	0.2402	51.4941	19.033	6.305	22.2471	54.469	9.1515	12.3904	56.1909	0.168012998	0.36961516	0.201602162	15.jpg	274.7774	372.0793	0	horizontal	0	0	-	-	-	0.72	0.64	0.88	0.84	0.56	0.88	0.12	0.96	0.76	0.44	0.72	0.68	0.2	0.76	0.48	0.12	0.88	0.64	0.52	0.56	0.92	0.28	0.92	0.32	0.2	0.52	0.6	0.92	0.92	0.48	0.76	0.44	0.28	0.24	0.84	0.48	0.32	54.46393081	12.4039203	56.18522956	9.163405242	10.3721277	10.84312901	51.49408805	6.30490004	22.24715904	19.0330009	4.457701839	5.945417822	45.36639883	1.293350087	22.35577764	17.8269563	10.26293166	7.485136819	0.2635749	0.337171182	0.122487273
0	Gen0_Mut0_ID19	558	Killed	20	20	558	558	1000	2.1335	5.4327	48.5352	0.3675	48.7663	15.6854	0.5104	18.0131	50.8998	10.2527	47.7919	28.9733	0.201429082	0.32164425	0.120215168	2.jpg	989.9585	76.1928	0	none	0	0	-	-	-	0.16	0.24	0.8	0.8	0.72	0.76	0.52	0.88	0.52	0.04	0.32	0.04	0.8	0.48	0.32	0.28	0.68	0.56	0.6	0.96	0.4	0.4	0.72	0.88	0.8	0.88	0.36	0.64	0.8	0.92	0.16	0.48	0.52	0.48	0.36	0.04	0.72	50.90201788	47.78389491	28.95886064	10.25361421	10.33910096	12.01128771	48.76631783	0.510399707	18.01302026	15.68536995	15.26065896	5.106027502	45.7952854	1.687680757	19.28434878	17.45521198	10.37358455	5.804427338	0.381785658	0.103531713	0.269617279
0	Gen0_Mut0_ID11	1377	Killed	21	21	1377	1377	1883	24.9601	1.6447	28.616	0.1946	44.8674	17.9945	-2.1081	18.4251	69.8275	19.6392	-30.5832	21.2617	0.281253088	0.401059567	0.119806479	8.jpg	877.6489	619.5109	0	horizontal	0	0	-	-	-	0.56	0.68	0.24	0.44	0.08	0.64	0.4	0.52	0.88	0.28	0.36	0.44	0.08	0.92	0.72	0.6	0.84	0.68	0.8	0.04	0.48	0.72	0.4	0.2	0.04	0.76	0.56	0.48	0.56	0.6	0.32	0.6	0.92	0.92	0.88	0.24	0.08	69.82552707	-30.58000871	21.26610053	19.64109612	27.08843675	8.478917864	44.86740776	-2.108080026	18.42511559	17.9945244	10.12737199	5.539836058	46.55485779	0.111039219	19.297049	18.08791995	9.421756084	6.180801114	0.224537276	0.229406616	0.235843002
0	Gen0_Mut0_ID20	622	Killed	22	22	622	622	1150	11.5362	9.3038	12.6237	0.1543	43.1229	18.1457	6.2785	18.9783	54.6591	27.4495	-2.8142	10.2215	0.502194511	0.420790346	0.081404165	13.jpg	805.125	700.9044	0	horizontal	0	0	-	-	-	0.44	0.76	0.48	0.36	0.12	0.04	0.8	0.8	0.8	0.92	0.64	0.36	0.4	0.16	0.12	0.88	0.52	0.2	0.32	0.92	0.96	0.8	0.52	0.12	0.12	0.36	0.44	0.12	0.52	0.68	0.84	0.52	0.4	0.16	0.08	0.16	0.2	54.65680437	-2.801935264	10.21967696	27.45149124	12.17854242	10.41570839	43.1229004	6.278512269	18.97830393	18.14571803	3.494449192	5.563378405	46.96877903	4.803931739	20.26296787	18.39091544	7.262386458	6.375313807	0.18183853	0.130097775	0.223475511
0	Gen0_Mut0_ID4	1552	Survived	23	23	1552	950	1552	14.8608	11.1726	13.9019	0.1721	44.954	19.0011	3.6594	19.2575	59.8148	30.1737	-4.6543	8.1155	0.504452075	0.422678738	0.081773337	17.jpg	1114.2228	165.8482	0	horizontal	0	0	-	-	-	0.52	0.96	0.52	0.6	0.4	0.28	0.44	0.64	0.6	0.64	0.84	0.88	0.92	0.88	0.2	0.84	0.28	0.32	0.12	0.48	0.56	0.48	0.64	0.56	0.76	0.44	0.16	0.8	0.16	0.2	0.24	0.96	0.36	0.6	0.52	0.4	0.6	59.80872754	-4.638800967	8.111888044	30.16859689	2.191162774	6.260377031	44.95396054	3.659421237	19.25740439	19.00104675	3.952106011	4.096106183	49.33116651	6.402509311	20.9387798	17.665647	6.350693306	5.55584924	0.185780975	0.093479929	0.155997254
0	Gen0_Mut0_ID8	536	Killed	24	24	536	536	1004	11.6946	0.8159	14.2096	0.3863	50.0197	13.4141	0.0123	23.0318	61.7143	14.23	-5.3177	36.2039	0.23057865	0.268176339	0.037597688	22.jpg	174.5153	592.9414	0	horizontal	0	0	-	-	-	0.92	0.92	0.6	0.92	0.8	0.32	0.28	0.32	0.48	0.12	0.04	0.32	0.56	0.84	0.36	0.36	0.96	0.28	0.48	0.28	0.24	0.04	0.16	0.24	0.68	0.56	0.76	0.72	0.12	0.16	0.36	0.16	0.56	0.88	0.64	0.12	0.8	61.71190595	-5.299683538	36.18308151	14.23325758	13.81680735	17.48887299	50.01972938	0.012181532	23.03185475	13.41414071	8.360291336	4.810665652	49.89409494	4.062071886	20.9157843	16.08673213	6.030717411	5.981988386	0.403304228	0.244772691	0.213126472
1	Gen1_Mut0_ID7	1645	Survived	25	1	1645	1645	2241	21.3692	10.3649	21.5121	0.1898	50.9137	16.5324	5.567	21.0083	29.5445	26.8973	-15.0251	14.7846	0.910399567	0.324714173	0.585685394	6.jpg	408.5307	745.5133	0	none	0	0	Gen0_Mut0_ID16	Gen0_Mut0_ID3	-	0.4	0.36	0.04	0.08	0.92	0.68	0.16	0.28	0.32	0.68	0.12	0.48	0.28	0.24	0.24	0.44	0.2485	0.08	0.08	0.0779	0.16	0.6	0.6	0.28	0.72	0.2	0.8046	0.1713	0.48	0.4371	0.7397	0.64	0.8585	0.52	0.9086	0.08	0.1537	29.53582403	-15.01929216	14.7876818	26.91512659	8.611517038	13.7583853	50.91366733	5.567011437	21.00827133	16.53247699	6.046030969	6.096896243	52.87447108	3.254622005	21.62902012	19.46739708	10.59216211	6.753750918	0.215568258	0.10349011	0.159764107
1	Gen1_Mut0_ID11	473	Killed	26	2	473	473	892	3.5319	12.1471	19.5777	0.2035	45.6057	17.6432	-2.9184	18.6993	49.1376	29.7903	-8.9902	37.3117	0.606262821	0.386863923	0.219398898	11.jpg	891.6908	446.0431	0	horizontal	0	0	Gen0_Mut0_ID4	Gen0_Mut0_ID9	-	0.52	0.2	0.1584	0.6	0.76	0.4	0.24	0.76	0.7498	0.64	0.702	0.804	0.96	0.88	0.2	0.6209	0.28	0.32	0.12	0.36	0.04	0.2476	0.64	0.52	0.76	0.44	0.96	0.8	0.04	0.2	0.24	0.96	0.8	0.5502	0.32	0.4	0.6	49.13701896	-8.998904004	37.29570825	29.79198823	2.333083476	34.41458656	45.60569743	-2.918383417	18.69925148	17.6432131	12.36145995	5.193215784	50.52072974	4.178777931	20.44089218	20.17523878	7.38186067	6.240602683	0.213443789	0.133709136	0.113157699
1	Gen1_Mut0_ID15	568	Killed	27	3	568	568	946	4.5674	2.9366	21.1625	0.2418	50.9336	17.1425	8.1392	20.5527	55.501	14.2059	11.939	41.3713	0.25595755	0.336565646	0.080608096	21.jpg	640.0948	709.6398	0	none	0	0	Gen0_Mut0_ID12	Gen0_Mut0_ID22	-	0.8944	0.1101	0.1654	0.4456	0.9485	0.6089	0.7748	0.363	0.16	0.4284	0.5576	0.2031	0.32	0.28	0.96	0.92	0.2484	0.8243	0.44	0.8502	0.6	0.96	0.32	0.92	0.08	0.04	0.4	0.96	0.64	0.56	0.6662	0.84	0.0998	0.28	0.28	0.44	0.76	55.49242241	11.96425707	41.35561716	14.20422321	36.62724897	4.920894507	50.93358276	8.139179069	20.55271471	17.14254083	7.565033955	5.101646835	50.73640814	3.098707032	21.86115253	16.57697062	11.11732472	6.645578656	0.261961834	0.163145429	0.089000288
1	Gen0_Mut0_ID9	758	Killed	28	4	758	758	1090	7.84	2.833	43.7267	0.1705	55.0374	18.5149	6.8232	27.3578	47.1974	15.6819	-36.3546	34.2646	0.332261947	0.33640579	0.004143843	20.jpg	997.2456	270.9189	0	horizontal	0	0	-	-	-	0.76	0.12	0.08	0.2	0.96	0.4	0.24	0.76	0.72	0.52	0.68	0.8	0.96	0.08	0.84	0.64	0.12	0.12	0.28	0.36	0.04	0.24	0.24	0.52	0.6	0.08	0.96	0.2	0.04	0.36	0.52	0.72	0.8	0.2	0.32	0.8	0.56	47.1869795	-36.35275943	34.26685511	15.68204256	15.78217975	32.70347368	55.03734292	6.823183498	27.35774499	18.51490334	9.67943984	9.133728912	50.60249105	2.74741802	23.22620453	17.82281714	11.3242367	8.559478902	0.206397379	0.094342181	0.131023721
1	Gen1_Mut0_ID10	478	Killed	29	5	478	478	992	10.1716	2.4474	33.3574	0.2185	42.0192	18.4499	0.4094	19.2078	52.1908	16.0025	-32.28	12.5655	0.306615342	0.43908261	0.132467268	9.jpg	950.6274	565.3564	0	none	0	0	Gen0_Mut0_ID9	Gen0_Mut0_ID4	-	0.12	0.96	0.4179	0.96	0.4	0.28	0.44	0.64	0.5702	0.52	0.8137	0.8758	0.92	0.08	0.84	0.8591	0.12	0.12	0.28	0.48	0.56	0.4722	0.24	0.56	0.6	0.08	0.16	0.2	0.16	0.36	0.52	0.72	0.36	0.2583	0.52	0.8	0.56	52.1852014	-32.27778318	12.57205956	15.99741672	17.9955485	13.09291293	42.01916449	0.409370311	19.20777704	18.44985099	9.398349407	5.842176692	45.9837966	1.752562487	21.18532742	17.82194054	8.59267559	5.420170738	0.226375617	0.103766744	0.099749146
