Generation	ID	Fitness	Status	Order	Int_Order	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Target_Contrast2	BgLocal_Contrast2	Contrast2_Difference	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	Crop_X	Crop_Y	Parent1	Parent2	Sex	ptn_dim_xcp	ptn_dim_ycp	ptn_dim_wdt	ptn_dim_asr	ptn_dim_agl	ptn_grd_cvr	ptn_grd_sig	ptn_grd_hgt	ptn_grd_agl	eem_int_lvl	eem_int_rto	eem_sig_lvl	eem_sig_rto	eem_exp_lvl	eem_exp_rto	ptn_bil_ctr	ptn_bil_sft	ptn_bil_frq	col_mac_lmv	col_mac_rgv	col_mac_byv	col_top_lmv	col_top_rgv	col_top_byv	col_bot_lmv	col_bot_rgv	col_bot_byv	col_grd_sig	col_grd_hgt	spk_one_lvl	spk_one_rto	spk_one_sig	spk_one_ycp	spk_two_lvl	spk_two_rto	spk_two_sig	spk_two_ycp	TmeanL	TmeanA	TmeanB	TcontrastL	TcontrastA	TcontrastB	LmeanL	LmeanA	LmeanB	LcontrastL	LcontrastA	LcontrastB	BmeanL	BmeanA	BmeanB	BcontrastL	BcontrastA	BcontrastB	gabRatL	gabRatA	gabRatB
1	Gen1_Mut0_ID15	1628	Survived	47	23	1628	1628	2116	14.1878	0.3361	5.0605	0.2834	52.5759	18.4818	-0.7144	19.5774	38.3881	18.1457	4.3355	19.2494	0.472690756	0.351526079	0.121164676	7.jpg	1172.1886	224.536	0	none	0	0	Gen0_Mut0_ID22	Gen0_Mut0_ID5	-	0.88	0.84	0.56	0.8	0.2342	0.56	0.72	0.72	0.84	0.3467	0.88	0.48	0.6	0.76	0.0909	0.3164	0.08	0.6	0.56	0.36	0.2773	0.72	0.9581	0.7595	0.16	0.76	0.92	0.3102	0.0377	0.04	0.96	0.84	0.2366	0.36	0.0842	0.1978	0.36	38.38662241	4.33663512	19.2550157	18.14546453	21.72375456	6.802648371	52.57594143	-0.714408193	19.5774115	18.48174348	11.24454117	5.94149386	45.13252841	-2.386321387	21.50174071	17.32816558	10.43351012	7.510528992	0.289650639	0.298332298	0.290441816
1	Gen1_Mut0_ID5	678	Killed	48	24	678	678	981	28.7009	7.9124	17.5558	0.1599	43.0278	17.683	6.0584	18.5547	14.3269	9.7706	23.4382	16.075	0.681975864	0.410966863	0.271009	13.jpg	855.6886	671.7561	0	none	0	0	Gen0_Mut0_ID22	Gen0_Mut0_ID1	-	0.0532	0.2	0.8	0.68	0.56	0.3716	0.32	0.6434	0.4	0.2939	0.88	0.48	0.5425	0.8	0.1078	0.32	0.36	0.48	0.28	0.6796	0.44	0.7592	0.92	0.68	0.04	0.76	0.8104	0.1477	0.0904	0.8538	0.1383	0.5081	0.1974	0.08	0.08	0.56	0.3536	14.33291422	23.43325492	16.09088333	9.772213252	1.714176053	7.434719116	43.02779639	6.058508486	18.55476501	17.68299797	3.276351402	5.471287009	46.97998163	4.81084783	20.27291734	18.3833116	7.264595455	6.377379154	0.179460948	0.092056652	0.23132011
2	Gen0_Mut0_ID19	790	Killed	49	1	790	790	1077	21.1432	13.0116	32.4595	0.1867	45.8928	20.2693	0.4711	21.621	67.036	7.2577	-31.9221	19.5478	0.108265708	0.441666231	0.333400523	0.jpg	972.2015	468.8545	0	horizontal	0	0	-	-	-	0.44	0.88	0.24	0.24	0.8	0.24	0.2	0.24	0.24	0.68	0.48	0.68	0.68	0.88	0.76	0.12	0.96	0.08	0.68	0.48	0.52	0.68	0.12	0.24	0.68	0.32	0.72	0.96	0.8	0.32	0.24	0.28	0.12	0.16	0.12	0.44	0.08	67.03776326	-31.92664835	19.54213579	7.258379998	16.248952	6.991844099	45.89281696	0.471128484	21.62108302	20.26930272	9.288448534	7.342417318	43.31135248	-4.653005075	22.85075541	16.87168546	13.34988716	7.477394921	0.202309614	0.101966127	0.200662003
2	Gen1_Mut0_ID0	1135	Survived	50	2	1135	1135	1735	19.3412	1.2064	26.333	0.2863	50.1623	16.7023	3.3214	19.094	30.8211	17.9087	-22.563	23.9341	0.58105324	0.332965195	0.248088045	8.jpg	1163.2699	406.9486	0	none	0	0	Gen0_Mut0_ID3	Gen0_Mut0_ID0	-	0.56	0.8	0.68	0.4595	0.76	0.6318	0.52	0.5194	0.1719	0.4031	0.2398	0.76	0.44	0.56	0.8	0.6451	0.6332	0.5984	0.16	0.44	0.8	0.52	0.0464	0.4	0.3863	0.88	0.52	0.3017	0.96	0.52	0.86	0.4209	0.5743	0.04	0.5935	0.84	0.3059	30.82880573	-22.57775012	23.93982484	17.8998861	19.59533504	2.786829481	50.16232465	3.321253356	19.09399737	16.70226766	6.291032762	6.68676799	46.51793689	0.063272506	19.29955827	18.09335832	9.4627382	6.188906483	0.286384118	0.161031214	0.18155151
2	Gen2_Mut0_ID2	547	Killed	51	3	547	547	1006	36.1662	8.0018	21.9339	0.1473	51.717	14.9861	5.8501	24.4157	15.5508	6.9843	-7.2465	6.821	0.449128019	0.289771255	0.159356764	23.jpg	119.011	694.5362	0	none	0	0	Gen1_Mut0_ID1	Gen1_Mut0_ID12	-	0.56	0.5238	0.88	0.2731	0.0328	0.1243	0.48	0.2806	0.5085	0.1575	0.76	0.12	0.16	0.1434	0.0768	0.2	0.5615	0.7678	0.36	0.2	0.24	0.12	0.4737	0.2	0.2128	0.04	0.9085	0.16	0.7125	0.76	0.597	0.88	0.72	0.6389	0.24	0.8	0.84	15.55396843	-7.259340003	6.824234289	6.998315824	8.528779426	1.716731049	51.71704525	5.850107379	24.41577605	14.98612207	3.86264003	6.735525462	55.98390174	6.028964388	21.69619847	16.13371343	7.611482758	6.992481532	0.173218982	0.15478695	0.103120892
2	Gen2_Mut0_ID0	2368	Survived	52	4	2368	2368	2702	19.0456	2.3503	2.3092	0.2271	44.5734	15.1729	-0.8001	19.7995	25.5278	12.8226	1.5073	19.7071	0.502299454	0.340402572	0.161896882	14.jpg	816.6098	86.8397	0	none	0	0	Gen0_Mut0_ID5	Gen1_Mut0_ID10	-	0.943	0.2442	0.56	0.4827	0.1886	0.68	0.4454	0.0814	0.84	0.2	0.56	0.16	0.12	0.96	0.286	0.16	0.56	0.92	0.16	0.7187	0.1924	0.72	0.76	0.2	0.44	0.038	0.8987	0.3498	0.2104	0.1975	0.1936	0.92	0.6	0.3544	0.4	0.88	0.92	25.53023333	1.511077583	19.71574984	12.83376989	33.17814033	18.97663582	44.5733511	-0.800069832	19.79944991	15.172952	10.9434448	6.528644868	47.10869694	2.081268378	21.42959636	16.74200744	10.59902829	7.318482242	0.241661166	0.298313796	0.324865619
2	Gen2_Mut0_ID14	578	Killed	53	5	578	578	965	7.7294	0.6722	17.4741	0.3306	52.2893	16.2341	6.6167	19.3866	60.0187	15.5619	-2.203	4.3016	0.25928419	0.31046696	0.05118277	6.jpg	318.8675	557.4701	0	none	0	0	Gen1_Mut0_ID1	Gen0_Mut0_ID19	-	0.44	0.48	0.88	0.2082	0.8	0.24	0.2	0.2806	0.5085	0.68	0.2002	0.68	0.68	0.04	0.76	0.1078	0.5662	0.1645	0.36	0.5091	0.08	0.68	0.4737	0.2	0.2128	0.32	0.943	0.3442	0.8	0.3783	0.24	0.852	0.12	0.16	0.12	0.44	0.8417	60.01274907	-2.215822591	4.309621027	15.55682941	1.749416679	3.95458408	52.28934501	6.616679983	19.38669804	16.23413715	4.587688006	4.937350935	52.82975265	3.237586467	21.6154215	19.47112188	10.58688368	6.762331483	0.340239179	0.121987245	0.112265341
2	Gen1_Mut0_ID1	1762	Survived	54	6	1762	1762	2144	42.763	12.2719	25.5591	0.1371	56.9675	17.9112	10.1328	25.4332	14.2045	5.6393	-6.7717	6.2628	0.39700799	0.314410848	0.082597142	20.jpg	188.5475	126.3948	0	none	0	0	Gen0_Mut0_ID0	Gen0_Mut0_ID3	-	0.72	0.48	0.88	0.0994	0.6	0.1243	0.48	0.2806	0.5085	0.1569	0.2002	0.12	0.16	0.04	0.08	0.7551	0.5662	0.7678	0.36	0.2	0.08	0.12	0.4737	0.2	0.2128	0.04	0.96	0.3442	0.76	0.76	0.06	0.88	0.4	0.64	0.24	0.8	0.84	14.20843142	-6.767379239	6.266007361	5.631268138	6.341535666	3.227254645	56.96755171	10.13288069	25.43308668	17.91116902	4.218309355	8.590965068	50.57420676	2.754549595	23.23119555	17.79277528	11.33241132	8.585552918	0.172325911	0.120665395	0.132701628
2	Gen2_Mut0_ID13	996	Survived	55	7	996	996	1218	0.0924	12.8067	26.4342	0.2077	47.4559	19.238	6.5567	22.782	47.3635	6.4313	24.1035	42.5526	0.135785996	0.405386896	0.2696009	5.jpg	692.2595	741.9532	0	none	0	0	Gen0_Mut0_ID2	Gen0_Mut0_ID5	-	0.88	0.16	0.8343	0.3521	0.0662	0.2462	0.68	0.1896	0.84	0.1984	0.56	0.5494	0.12	0.96	0.4444	0.1985	0.533	0.92	0.5076	0.76	0.24	0.72	0.76	0.6	0.4298	0.68	0.9198	0.2162	0.04	0.36	0.8829	0.92	0.24	0.44	0.32	0.88	0.92	47.36295892	24.10724644	42.54898625	6.433347077	3.662627798	17.39146807	47.45591122	6.556656855	22.78204127	19.23798698	5.120942854	9.438732214	44.95106599	-0.132776822	20.87983757	16.90390864	11.3861711	7.382184746	0.229842209	0.113583407	0.224288944
2	Gen2_Mut0_ID1	622	Killed	56	8	622	622	967	5.0323	9.8208	38.8124	0.2631	55.6561	15.8757	7.3079	20.0721	60.6884	6.0549	0.0856	58.2066	0.099770302	0.285246361	0.185476059	21.jpg	1141.6159	241.4613	0	none	0	0	Gen1_Mut0_ID10	Gen0_Mut0_ID5	-	0.297	0.84	0.84	0.5175	0.7714	0.56	0.6346	0.2786	0.16	0.64	0.7468	0.12	0.5769	0.16	0.4834	0.3058	0.08	0.44	0.56	0.36	0.8076	0.92	0.96	0.6	0.6	0.68	0.916	0.3734	0.04	0.5225	0.8611	0.4	0.24	0.0455	0.76	0.16	0.48	60.69133725	0.077310027	58.21262158	6.060109949	16.71514075	3.938724859	55.65609369	7.307873851	20.07207964	15.87565985	4.121753768	4.887936074	50.7308125	3.101263066	21.83979282	16.61146422	11.11854499	6.64033646	0.276089759	0.362635987	0.087653732
